"","V2","V3","V7","V8","V9","exp","sim","angle"
"326"," easy_2",1e-07,0.5,0.01,0.0423333333333,0.545454545454545,0,0.494949494949
"327"," easy_3",1e-07,0.5,0.01,0.0423333333333,0.8,0,0.494949494949
"328"," easy_4",1e-07,0.5,0.01,0.0423333333333,1.2,0,0.313131313131
"329"," easy_5",1e-07,0.5,0.01,0.0423333333333,0.636363636363636,0,0.494949494949
"330"," easy_6",1e-07,0.5,0.01,0.0423333333333,0.454545454545455,0,0.494949494949
"331"," hard_1",1e-07,0.5,0.01,0.0423333333333,2.54545454545455,0,0.818181818182
"332"," hard_2",1e-07,0.5,0.01,0.0423333333333,2.09090909090909,0,0.878787878788
"333"," hard_3",1e-07,0.5,0.01,0.0423333333333,1.09090909090909,0,0.626262626263
"334"," hard_4",1e-07,0.5,0.01,0.0423333333333,2.2,0,0.878787878788
"335"," hard_5",1e-07,0.5,0.01,0.0423333333333,2.27272727272727,0,0.373737373737
"336"," hard_6",1e-07,0.5,0.01,0.0423333333333,2.3,0,0.444444444444
"337"," moderate_1",1e-07,0.5,0.01,0.0423333333333,0.3,0,0.494949494949
"338"," moderate_2",1e-07,0.5,0.01,0.0423333333333,0.636363636363636,0,0.494949494949
"339"," moderate_3",1e-07,0.5,0.01,0.0423333333333,0.6,0,0.1565656565655
"340"," moderate_4",1e-07,0.5,0.01,0.0423333333333,0.5,0,0.494949494949
"341"," moderate_5",1e-07,0.5,0.01,0.0423333333333,0.6,0,0.318181818182
"342"," moderate_6",1e-07,0.5,0.01,0.0423333333333,1.09090909090909,0,0.626262626263
"343"," easy_1",1e-07,0.5,0.01,0.0423333333333,0.818181818181818,0,0.353535353535
"344"," easy_2",1e-07,0.5,0.01,0.0423333333333,0.363636363636364,0,0.494949494949
"345"," easy_3",1e-07,0.5,0.01,0.0423333333333,0.3,0,0.494949494949
"346"," easy_4",1e-07,0.5,0.01,0.0423333333333,1.2,0,0.313131313131
"347"," easy_5",1e-07,0.5,0.01,0.0423333333333,0.545454545454545,0,0.494949494949
"348"," easy_6",1e-07,0.5,0.01,0.0423333333333,0.363636363636364,0,0.494949494949
"349"," hard_1",1e-07,0.5,0.01,0.0423333333333,2,0,0.818181818182
"350"," hard_2",1e-07,0.5,0.01,0.0423333333333,1.90909090909091,0,0.878787878788
"351"," hard_3",1e-07,0.5,0.01,0.0423333333333,1.36363636363636,0,0.626262626263
"352"," hard_4",1e-07,0.5,0.01,0.0423333333333,2.7,0,0.89898989899
"353"," hard_5",1e-07,0.5,0.01,0.0423333333333,2.90909090909091,0,0.373737373737
"354"," hard_6",1e-07,0.5,0.01,0.0423333333333,2.4,0,0.4393939393935
"355"," moderate_1",1e-07,0.5,0.01,0.0423333333333,0.6,0,0.494949494949
"356"," moderate_2",1e-07,0.5,0.01,0.0423333333333,0.454545454545455,0,0.494949494949
"357"," moderate_3",1e-07,0.5,0.01,0.0423333333333,1.1,0,0.0050505050505
"358"," moderate_4",1e-07,0.5,0.01,0.0423333333333,0.6,0,0.494949494949
"359"," moderate_5",1e-07,0.5,0.01,0.0423333333333,0.9,0,0
"360"," moderate_6",1e-07,0.5,0.01,0.0423333333333,1.09090909090909,0,0.626262626263
"361"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.181818181818182,0,0
"362"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.363636363636364,0,0.494949494949
"363"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.5,0,0.494949494949
"364"," easy_4",1e-07,0.5,0.01,0.0746666666667,1,0,0.313131313131
"365"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"366"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.636363636363636,0,0.444444444444
"367"," hard_1",1e-07,0.5,0.01,0.0746666666667,2.81818181818182,0,0.818181818182
"368"," hard_2",1e-07,0.5,0.01,0.0746666666667,2.45454545454545,0,0.878787878788
"369"," hard_3",1e-07,0.5,0.01,0.0746666666667,1.90909090909091,0,0.606060606061
"370"," hard_4",1e-07,0.5,0.01,0.0746666666667,1.5,0,0.929292929293
"371"," hard_5",1e-07,0.5,0.01,0.0746666666667,2.36363636363636,0,0.373737373737
"372"," hard_6",1e-07,0.5,0.01,0.0746666666667,4.7,0,0.4191919191915
"373"," moderate_1",1e-07,0.5,0.01,0.0746666666667,0.6,0,0.494949494949
"374"," moderate_2",1e-07,0.5,0.01,0.0746666666667,0.272727272727273,0,0.494949494949
"375"," moderate_3",1e-07,0.5,0.01,0.0746666666667,0.4,0,0
"376"," moderate_4",1e-07,0.5,0.01,0.0746666666667,0.9,0,0.494949494949
"377"," moderate_5",1e-07,0.5,0.01,0.0746666666667,1.8,0,0.949494949495
"378"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1.63636363636364,0,0.626262626263
"379"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.454545454545455,0,0
"380"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.636363636363636,0,0.515151515152
"381"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.3,0,0.494949494949
"382"," easy_4",1e-07,0.5,0.01,0.0746666666667,1.1,0,0.313131313131
"383"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.636363636363636,0,0.494949494949
"384"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"385"," hard_1",1e-07,0.5,0.01,0.0746666666667,2.45454545454545,0,0.79797979798
"386"," hard_2",1e-07,0.5,0.01,0.0746666666667,2.63636363636364,0,0.878787878788
"387"," hard_3",1e-07,0.5,0.01,0.0746666666667,1.81818181818182,0,0.626262626263
"388"," hard_4",1e-07,0.5,0.01,0.0746666666667,2.1,0,0.929292929293
"389"," hard_5",1e-07,0.5,0.01,0.0746666666667,2.72727272727273,0,0.373737373737
"390"," hard_6",1e-07,0.5,0.01,0.0746666666667,4.1,0,0.424242424242
"391"," moderate_1",1e-07,0.5,0.01,0.0746666666667,0.7,0,0.494949494949
"392"," moderate_2",1e-07,0.5,0.01,0.0746666666667,1,0,0.494949494949
"393"," moderate_3",1e-07,0.5,0.01,0.0746666666667,0.3,0,0
"394"," moderate_4",1e-07,0.5,0.01,0.0746666666667,1,0,0.494949494949
"395"," moderate_5",1e-07,0.5,0.01,0.0746666666667,2.2,0,0.949494949495
"396"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1.09090909090909,0,0.626262626263
"397"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.454545454545455,0,0
"398"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"399"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.5,0,0.5151515151515
"400"," easy_4",1e-07,0.5,0.01,0.0746666666667,1.2,0,0.313131313131
"401"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.454545454545455,0,0.494949494949
"402"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"403"," hard_1",1e-07,0.5,0.01,0.0746666666667,2.63636363636364,0,0.818181818182
"404"," hard_2",1e-07,0.5,0.01,0.0746666666667,1.63636363636364,0,0.878787878788
"405"," hard_3",1e-07,0.5,0.01,0.0746666666667,2,0,0.626262626263
"406"," hard_4",1e-07,0.5,0.01,0.0746666666667,2.6,0,0.929292929293
"407"," hard_5",1e-07,0.5,0.01,0.0746666666667,3.54545454545455,0,0.373737373737
"408"," hard_6",1e-07,0.5,0.01,0.0746666666667,3.4,0,0.424242424242
"409"," moderate_1",1e-07,0.5,0.01,0.0746666666667,0.3,0,0.494949494949
"410"," moderate_2",1e-07,0.5,0.01,0.0746666666667,0.363636363636364,0,0.494949494949
"411"," moderate_3",1e-07,0.5,0.01,0.0746666666667,1.9,0,0.181818181818
"412"," moderate_4",1e-07,0.5,0.01,0.0746666666667,0.3,0,0.494949494949
"413"," moderate_5",1e-07,0.5,0.01,0.0746666666667,1.4,0,0.9141414141415
"414"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1,0,0.626262626263
"415"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.454545454545455,0,0
"416"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.454545454545455,0,0.494949494949
"417"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.4,0,0.494949494949
"418"," easy_4",1e-07,0.5,0.01,0.0746666666667,1.2,0,0.313131313131
"419"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"420"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.444444444444
"421"," hard_1",1e-07,0.5,0.01,0.0746666666667,2.09090909090909,0,0.818181818182
"422"," hard_2",1e-07,0.5,0.01,0.0746666666667,3.18181818181818,0,0.848484848485
"423"," hard_3",1e-07,0.5,0.01,0.0746666666667,2.09090909090909,0,0.626262626263
"424"," hard_4",1e-07,0.5,0.01,0.0746666666667,1.7,0,0.929292929293
"425"," hard_5",1e-07,0.5,0.01,0.0746666666667,3.09090909090909,0,0.373737373737
"426"," hard_6",1e-07,0.5,0.01,0.0746666666667,4.1,0,0.424242424242
"427"," moderate_1",1e-07,0.5,0.01,0.0746666666667,0.7,0,0.494949494949
"428"," moderate_2",1e-07,0.5,0.01,0.0746666666667,1,0,0.494949494949
"429"," moderate_3",1e-07,0.5,0.01,0.0746666666667,1.3,0,0.090909090909
"430"," moderate_4",1e-07,0.5,0.01,0.0746666666667,1.2,0,0.5
"431"," moderate_5",1e-07,0.5,0.01,0.0746666666667,1.7,0,0.949494949495
"432"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1,0,0.626262626263
"433"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.454545454545455,0,0
"434"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"435"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.5,0,0.494949494949
"436"," easy_4",1e-07,0.5,0.01,0.0746666666667,1.1,0,0.7424242424245
"437"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.272727272727273,0,0.494949494949
"438"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"439"," hard_1",1e-07,0.5,0.01,0.0746666666667,2.09090909090909,0,0.818181818182
"440"," hard_2",1e-07,0.5,0.01,0.0746666666667,2.09090909090909,0,0.878787878788
"441"," hard_3",1e-07,0.5,0.01,0.0746666666667,2.09090909090909,0,0.626262626263
"442"," hard_4",1e-07,0.5,0.01,0.0746666666667,1.2,0,0.929292929293
"443"," hard_5",1e-07,0.5,0.01,0.0746666666667,3.27272727272727,0,0.373737373737
"444"," hard_6",1e-07,0.5,0.01,0.0746666666667,4.1,0,0.424242424242
"445"," moderate_1",1e-07,0.5,0.01,0.0746666666667,0.3,0,0.494949494949
"446"," moderate_2",1e-07,0.5,0.01,0.0746666666667,0.818181818181818,0,0.494949494949
"447"," moderate_3",1e-07,0.5,0.01,0.0746666666667,1,0,0.10101010101
"448"," moderate_4",1e-07,0.5,0.01,0.0746666666667,0.7,0,0.494949494949
"449"," moderate_5",1e-07,0.5,0.01,0.0746666666667,2.3,0,0.818181818182
"450"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1.63636363636364,0,0.626262626263
"451"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.363636363636364,0,0
"452"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.636363636363636,0,0.525252525253
"453"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.6,0,0.520202020202
"454"," easy_4",1e-07,0.5,0.01,0.0746666666667,1.2,0,0.8131313131315
"455"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.363636363636364,0,0.494949494949
"456"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.818181818181818,0,0.40404040404
"457"," hard_1",1e-07,0.5,0.01,0.0746666666667,2.63636363636364,0,0.818181818182
"458"," hard_2",1e-07,0.5,0.01,0.0746666666667,3.09090909090909,0,0.878787878788
"459"," hard_3",1e-07,0.5,0.01,0.0746666666667,2,0,0.626262626263
"460"," hard_4",1e-07,0.5,0.01,0.0746666666667,2.4,0,0.929292929293
"461"," hard_5",1e-07,0.5,0.01,0.0746666666667,3.54545454545455,0,0.373737373737
"462"," hard_6",1e-07,0.5,0.01,0.0746666666667,2.8,0,0.424242424242
"463"," moderate_1",1e-07,0.5,0.01,0.0746666666667,0.3,0,0.494949494949
"464"," moderate_2",1e-07,0.5,0.01,0.0746666666667,0.272727272727273,0,0.494949494949
"465"," moderate_3",1e-07,0.5,0.01,0.0746666666667,0.7,0,0.010101010101
"466"," moderate_4",1e-07,0.5,0.01,0.0746666666667,0.5,0,0.5050505050505
"467"," moderate_5",1e-07,0.5,0.01,0.0746666666667,1.8,0,0.949494949495
"468"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1,0,0.626262626263
"469"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.454545454545455,0,0
"470"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"471"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.3,0,0.494949494949
"472"," easy_4",1e-07,0.5,0.01,0.0746666666667,1.7,0,0.272727272727
"473"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"474"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.454545454545455,0,0.494949494949
"475"," hard_1",1e-07,0.5,0.01,0.0746666666667,2.90909090909091,0,0.818181818182
"476"," hard_2",1e-07,0.5,0.01,0.0746666666667,2.27272727272727,0,0.878787878788
"477"," hard_3",1e-07,0.5,0.01,0.0746666666667,1.54545454545455,0,0.626262626263
"478"," hard_4",1e-07,0.5,0.01,0.0746666666667,1.7,0,0.9242424242425
"479"," hard_5",1e-07,0.5,0.01,0.0746666666667,2.81818181818182,0,0.373737373737
"480"," hard_6",1e-07,0.5,0.01,0.0746666666667,4,0,0.424242424242
"481"," moderate_1",1e-07,0.5,0.01,0.0746666666667,0.8,0,0.4797979797975
"482"," moderate_2",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"483"," moderate_3",1e-07,0.5,0.01,0.0746666666667,0.6,0,0.2272727272725
"484"," moderate_4",1e-07,0.5,0.01,0.0746666666667,0.2,0,0.494949494949
"485"," moderate_5",1e-07,0.5,0.01,0.0746666666667,1.8,0,0.949494949495
"486"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1,0,0.626262626263
"487"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.363636363636364,0,0
"488"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.636363636363636,0,0.494949494949
"489"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.6,0,0.5404040404045
"490"," easy_4",1e-07,0.5,0.01,0.0746666666667,1.5,0,0.313131313131
"491"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"492"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"493"," hard_1",1e-07,0.5,0.01,0.0746666666667,2.18181818181818,0,0.818181818182
"494"," hard_2",1e-07,0.5,0.01,0.0746666666667,1.90909090909091,0,0.636363636364
"495"," hard_3",1e-07,0.5,0.01,0.0746666666667,1.72727272727273,0,0.626262626263
"496"," hard_4",1e-07,0.5,0.01,0.0746666666667,1.9,0,0.929292929293
"497"," hard_5",1e-07,0.5,0.01,0.0746666666667,3.09090909090909,0,0.40404040404
"498"," hard_6",1e-07,0.5,0.01,0.0746666666667,4.3,0,0.424242424242
"499"," moderate_1",1e-07,0.5,0.01,0.0746666666667,0.6,0,0.494949494949
"500"," moderate_2",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"501"," moderate_3",1e-07,0.5,0.01,0.0746666666667,0.5,0,0
"502"," moderate_4",1e-07,0.5,0.01,0.0746666666667,0.7,0,0.494949494949
"503"," moderate_5",1e-07,0.5,0.01,0.0746666666667,2.2,0,0.949494949495
"504"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1,0,0.626262626263
"505"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.909090909090909,0,0.191919191919
"506"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.272727272727273,0,0.494949494949
"507"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.3,0,0.494949494949
"508"," easy_4",1e-07,0.5,0.01,0.0746666666667,1.4,0,0.313131313131
"509"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.363636363636364,0,0.494949494949
"510"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.363636363636364,0,0.494949494949
"511"," hard_1",1e-07,0.5,0.01,0.0746666666667,2,0,0.818181818182
"512"," hard_2",1e-07,0.5,0.01,0.0746666666667,2.90909090909091,0,0.878787878788
"513"," hard_3",1e-07,0.5,0.01,0.0746666666667,1.72727272727273,0,0.626262626263
"514"," hard_4",1e-07,0.5,0.01,0.0746666666667,1.8,0,0.929292929293
"515"," hard_5",1e-07,0.5,0.01,0.0746666666667,2.63636363636364,0,0.373737373737
"516"," hard_6",1e-07,0.5,0.01,0.0746666666667,4.6,0,0.424242424242
"517"," moderate_1",1e-07,0.5,0.01,0.0746666666667,1.3,0,0.6717171717175
"518"," moderate_2",1e-07,0.5,0.01,0.0746666666667,0.636363636363636,0,0.494949494949
"519"," moderate_3",1e-07,0.5,0.01,0.0746666666667,0.9,0,0.3737373737375
"520"," moderate_4",1e-07,0.5,0.01,0.0746666666667,0.4,0,0.494949494949
"521"," moderate_5",1e-07,0.5,0.01,0.0746666666667,2.2,0,0.949494949495
"522"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1.27272727272727,0,0.626262626263
"523"," easy_1",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.161616161616
"524"," easy_2",1e-07,0.5,0.01,0.0746666666667,0.363636363636364,0,0.494949494949
"525"," easy_3",1e-07,0.5,0.01,0.0746666666667,0.6,0,0.494949494949
"526"," easy_4",1e-07,0.5,0.01,0.0746666666667,1,0,0.313131313131
"527"," easy_5",1e-07,0.5,0.01,0.0746666666667,0.545454545454545,0,0.494949494949
"528"," easy_6",1e-07,0.5,0.01,0.0746666666667,0.818181818181818,0,0.484848484848
"529"," hard_1",1e-07,0.5,0.01,0.0746666666667,3.18181818181818,0,0.525252525253
"530"," hard_2",1e-07,0.5,0.01,0.0746666666667,2.72727272727273,0,0.878787878788
"531"," hard_3",1e-07,0.5,0.01,0.0746666666667,2.18181818181818,0,0.626262626263
"532"," hard_4",1e-07,0.5,0.01,0.0746666666667,1.5,0,0.929292929293
"533"," hard_5",1e-07,0.5,0.01,0.0746666666667,3.18181818181818,0,0.373737373737
"534"," hard_6",1e-07,0.5,0.01,0.0746666666667,4.4,0,0.424242424242
"535"," moderate_1",1e-07,0.5,0.01,0.0746666666667,0.3,0,0.494949494949
"536"," moderate_2",1e-07,0.5,0.01,0.0746666666667,0.818181818181818,0,0.494949494949
"537"," moderate_3",1e-07,0.5,0.01,0.0746666666667,1.1,0,0.030303030303
"538"," moderate_4",1e-07,0.5,0.01,0.0746666666667,0.6,0,0.494949494949
"539"," moderate_5",1e-07,0.5,0.01,0.0746666666667,3.3,0,0.949494949495
"540"," moderate_6",1e-07,0.5,0.01,0.0746666666667,1.81818181818182,0,0.626262626263
"541"," easy_1",1e-07,0.5,0.01,0.107,0.636363636363636,0,0.131313131313
"542"," easy_2",1e-07,0.5,0.01,0.107,0.272727272727273,0,0.494949494949
"543"," easy_3",1e-07,0.5,0.01,0.107,0.6,0,0.494949494949
"544"," easy_4",1e-07,0.5,0.01,0.107,2.4,0,0.489898989899
"545"," easy_5",1e-07,0.5,0.01,0.107,1.45454545454545,0,0.79797979798
"546"," easy_6",1e-07,0.5,0.01,0.107,0.181818181818182,0,0.494949494949
"547"," hard_1",1e-07,0.5,0.01,0.107,2.54545454545455,0,0.818181818182
"548"," hard_2",1e-07,0.5,0.01,0.107,2.90909090909091,0,0.878787878788
"549"," hard_3",1e-07,0.5,0.01,0.107,2.54545454545455,0,0.59595959596
"550"," hard_4",1e-07,0.5,0.01,0.107,4.3,0,0.89898989899
"551"," hard_5",1e-07,0.5,0.01,0.107,4.81818181818182,0,0.393939393939
"552"," hard_6",1e-07,0.5,0.01,0.107,4.8,0,0.424242424242
"553"," moderate_1",1e-07,0.5,0.01,0.107,0.4,0,0.494949494949
"554"," moderate_2",1e-07,0.5,0.01,0.107,0.636363636363636,0,0.494949494949
"555"," moderate_3",1e-07,0.5,0.01,0.107,1.2,0,0.0151515151515
"556"," moderate_4",1e-07,0.5,0.01,0.107,0.5,0,0.494949494949
"557"," moderate_5",1e-07,0.5,0.01,0.107,1.8,0,0.949494949495
"558"," moderate_6",1e-07,0.5,0.01,0.107,1.09090909090909,0,0.626262626263
"559"," easy_1",1e-07,0.5,0.01,0.107,0.545454545454545,0,0.010101010101
"560"," easy_2",1e-07,0.5,0.01,0.107,0.727272727272727,0,0.535353535354
"561"," easy_3",1e-07,0.5,0.01,0.107,0.6,0,0.520202020202
"562"," easy_4",1e-07,0.5,0.01,0.107,1.7,0,0.313131313131
"563"," easy_5",1e-07,0.5,0.01,0.107,1.09090909090909,0,0.79797979798
"564"," easy_6",1e-07,0.5,0.01,0.107,0.272727272727273,0,0.494949494949
"565"," hard_1",1e-07,0.5,0.01,0.107,2.81818181818182,0,0.818181818182
"566"," hard_2",1e-07,0.5,0.01,0.107,2.27272727272727,0,0.838383838384
"567"," hard_3",1e-07,0.5,0.01,0.107,2.90909090909091,0,0.59595959596
"568"," hard_4",1e-07,0.5,0.01,0.107,3.7,0,0.89898989899
"569"," hard_5",1e-07,0.5,0.01,0.107,4.09090909090909,0,0.393939393939
"570"," hard_6",1e-07,0.5,0.01,0.107,5,0,0.414141414141
"571"," moderate_1",1e-07,0.5,0.01,0.107,0.6,0,0.494949494949
"572"," moderate_2",1e-07,0.5,0.01,0.107,0.909090909090909,0,0.494949494949
"573"," moderate_3",1e-07,0.5,0.01,0.107,1.6,0,0.0858585858585
"574"," moderate_4",1e-07,0.5,0.01,0.107,0.7,0,0.494949494949
"575"," moderate_5",1e-07,0.5,0.01,0.107,2.1,0,0.949494949495
"576"," moderate_6",1e-07,0.5,0.01,0.107,1.27272727272727,0,0.626262626263
"577"," easy_1",1e-07,0.5,0.01,0.107,0.454545454545455,0,0
"578"," easy_2",1e-07,0.5,0.01,0.107,0.545454545454545,0,0.494949494949
"579"," easy_3",1e-07,0.5,0.01,0.107,0.7,0,0.5
"580"," easy_4",1e-07,0.5,0.01,0.107,2.2,0,0.313131313131
"581"," easy_5",1e-07,0.5,0.01,0.107,1,0,0.79797979798
"582"," easy_6",1e-07,0.5,0.01,0.107,0.454545454545455,0,0.494949494949
"583"," hard_1",1e-07,0.5,0.01,0.107,3,0,0.818181818182
"584"," hard_2",1e-07,0.5,0.01,0.107,1.72727272727273,0,0.878787878788
"585"," hard_3",1e-07,0.5,0.01,0.107,2,0,0.59595959596
"586"," hard_4",1e-07,0.5,0.01,0.107,4.4,0,0.89898989899
"587"," hard_5",1e-07,0.5,0.01,0.107,3.63636363636364,0,0.393939393939
"588"," hard_6",1e-07,0.5,0.01,0.107,5,0,0.4191919191915
"589"," moderate_1",1e-07,0.5,0.01,0.107,0.7,0,0.494949494949
"590"," moderate_2",1e-07,0.5,0.01,0.107,0.636363636363636,0,0.494949494949
"591"," moderate_3",1e-07,0.5,0.01,0.107,0.9,0,0
"592"," moderate_4",1e-07,0.5,0.01,0.107,0.5,0,0.494949494949
"593"," moderate_5",1e-07,0.5,0.01,0.107,1.9,0,0.949494949495
"594"," moderate_6",1e-07,0.5,0.01,0.107,1,0,0.626262626263
"595"," easy_1",1e-07,0.5,0.01,0.107,0.454545454545455,0,0
"596"," easy_2",1e-07,0.5,0.01,0.107,0.363636363636364,0,0.494949494949
"597"," easy_3",1e-07,0.5,0.01,0.107,0.4,0,0.494949494949
"598"," easy_4",1e-07,0.5,0.01,0.107,1.1,0,0.5151515151515
"599"," easy_5",1e-07,0.5,0.01,0.107,1,0,0.79797979798
"600"," easy_6",1e-07,0.5,0.01,0.107,0.454545454545455,0,0.494949494949
"601"," hard_1",1e-07,0.5,0.01,0.107,2.72727272727273,0,0.818181818182
"602"," hard_2",1e-07,0.5,0.01,0.107,1.81818181818182,0,0.878787878788
"603"," hard_3",1e-07,0.5,0.01,0.107,3.27272727272727,0,0.59595959596
"604"," hard_4",1e-07,0.5,0.01,0.107,4,0,0.89898989899
"605"," hard_5",1e-07,0.5,0.01,0.107,3.81818181818182,0,0.393939393939
"606"," hard_6",1e-07,0.5,0.01,0.107,5.1,0,0.424242424242
"607"," moderate_1",1e-07,0.5,0.01,0.107,0.3,0,0.494949494949
"608"," moderate_2",1e-07,0.5,0.01,0.107,0.454545454545455,0,0.494949494949
"609"," moderate_3",1e-07,0.5,0.01,0.107,1.4,0,0
"610"," moderate_4",1e-07,0.5,0.01,0.107,0.9,0,0.494949494949
"611"," moderate_5",1e-07,0.5,0.01,0.107,1.7,0,0.9444444444445
"612"," moderate_6",1e-07,0.5,0.01,0.107,1.36363636363636,0,0.111111111111
"613"," easy_1",1e-07,0.5,0.01,0.107,0.727272727272727,0,0.565656565657
"614"," easy_2",1e-07,0.5,0.01,0.107,0.363636363636364,0,0.494949494949
"615"," easy_3",1e-07,0.5,0.01,0.107,0.3,0,0.494949494949
"616"," easy_4",1e-07,0.5,0.01,0.107,1.6,0,0.313131313131
"617"," easy_5",1e-07,0.5,0.01,0.107,1.18181818181818,0,0.79797979798
"618"," easy_6",1e-07,0.5,0.01,0.107,0.636363636363636,0,0.414141414141
"619"," hard_1",1e-07,0.5,0.01,0.107,2,0,0.818181818182
"620"," hard_2",1e-07,0.5,0.01,0.107,2.45454545454545,0,0.737373737374
"621"," hard_3",1e-07,0.5,0.01,0.107,3.18181818181818,0,0.59595959596
"622"," hard_4",1e-07,0.5,0.01,0.107,3.2,0,0.89898989899
"623"," hard_5",1e-07,0.5,0.01,0.107,4.09090909090909,0,0.393939393939
"624"," hard_6",1e-07,0.5,0.01,0.107,3.6,0,0.424242424242
"625"," moderate_1",1e-07,0.5,0.01,0.107,1,0,0.530303030303
"626"," moderate_2",1e-07,0.5,0.01,0.107,0.909090909090909,0,0.494949494949
"627"," moderate_3",1e-07,0.5,0.01,0.107,1.8,0,0.0858585858585
"628"," moderate_4",1e-07,0.5,0.01,0.107,1.3,0,0.5050505050505
"629"," moderate_5",1e-07,0.5,0.01,0.107,2.3,0,0.9444444444445
"630"," moderate_6",1e-07,0.5,0.01,0.107,1.72727272727273,0,0.626262626263
"631"," easy_1",1e-07,0.5,0.01,0.107,0.636363636363636,0,0.141414141414
"632"," easy_2",1e-07,0.5,0.01,0.107,0.454545454545455,0,0.494949494949
"633"," easy_3",1e-07,0.5,0.01,0.107,0.5,0,0.494949494949
"634"," easy_4",1e-07,0.5,0.01,0.107,1,0,0.313131313131
"635"," easy_5",1e-07,0.5,0.01,0.107,1.45454545454545,0,0.79797979798
"636"," easy_6",1e-07,0.5,0.01,0.107,0.545454545454545,0,0.494949494949
"637"," hard_1",1e-07,0.5,0.01,0.107,2.27272727272727,0,0.818181818182
"638"," hard_2",1e-07,0.5,0.01,0.107,3,0,0.838383838384
